STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2024-Q3,,4.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2024-Q4,,4.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2025-Q1,,4.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2025-Q2,,4.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2025-Q3,,4.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CY,Cyprus,2025-Q4,,4.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2009-Q1,,5.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2009-Q2,,6.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2009-Q3,,7.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2009-Q4,,7.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2010-Q1,,7.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2010-Q2,,7.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2010-Q3,,7.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2010-Q4,,7.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2011-Q1,,6.9,,b,break in time series,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2011-Q2,,6.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2011-Q3,,6.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2011-Q4,,6.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2012-Q1,,6.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2012-Q2,,6.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2012-Q3,,7.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2012-Q4,,7.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2013-Q1,,7.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2013-Q2,,6.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2013-Q3,,7.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2013-Q4,,6.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2014-Q1,,6.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2014-Q2,,6.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2014-Q3,,5.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2014-Q4,,5.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2015-Q1,,5.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2015-Q2,,5.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2015-Q3,,4.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2015-Q4,,4.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2016-Q1,,4.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2016-Q2,,4.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2016-Q3,,3.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2016-Q4,,3.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2017-Q1,,3.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2017-Q2,,3.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2017-Q3,,2.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2017-Q4,,2.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2018-Q1,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2018-Q2,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2018-Q3,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2018-Q4,,2.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2019-Q1,,2.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2019-Q2,,2.0,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2019-Q3,,2.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2019-Q4,,2.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2020-Q1,,1.9,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2020-Q2,,2.4,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2020-Q3,,2.8,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2020-Q4,,3.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2021-Q1,,3.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2021-Q2,,3.1,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2021-Q3,,2.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2021-Q4,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2022-Q1,,2.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2022-Q2,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2022-Q3,,2.2,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2022-Q4,,2.3,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2023-Q1,,2.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2023-Q2,,2.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2023-Q3,,2.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2023-Q4,,2.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2024-Q1,,2.7,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2024-Q2,,2.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2024-Q3,,2.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2024-Q4,,2.6,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2025-Q1,,2.5,,,,,
dataflow,ESTAT:UNE_RT_Q(1.0),Unemployment by sex and age - quarterly data,Q,Quarterly,SA,"Seasonally adjusted data, not calendar adjusted data",Y15-74,From 15 to 74 years,PC_ACT,Percentage of population in the labour force,T,Total,CZ,Czechia,2025-Q2,,2.8,,,,,
