STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2017-Q2,,105.44,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2017-Q3,,106.50,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2017-Q4,,107.86,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2018-Q1,,109.48,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2018-Q2,,111.95,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2018-Q3,,113.43,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2018-Q4,,116.11,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2019-Q1,,118.34,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2019-Q2,,121.10,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2019-Q3,,123.59,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2019-Q4,,127.06,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2020-Q1,,131.66,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2020-Q2,,134.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2020-Q3,,137.06,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2020-Q4,,138.42,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2021-Q1,,141.16,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2021-Q2,,145.50,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2021-Q3,,149.28,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2021-Q4,,155.15,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2022-Q1,,160.30,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2022-Q2,,163.50,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2022-Q3,,167.38,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2022-Q4,,169.64,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2023-Q1,,169.52,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2023-Q2,,175.00,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2023-Q3,,182.88,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2023-Q4,,191.72,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2024-Q1,,200.04,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2024-Q2,,205.92,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2024-Q3,,209.20,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2024-Q4,,211.65,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2025-Q1,,213.20,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2025-Q2,,215.66,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2025-Q3,,217.54,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PL,Poland,2025-Q4,,220.82,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2005-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2005-Q2,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2005-Q3,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2005-Q4,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2006-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2006-Q2,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2006-Q3,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2006-Q4,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2007-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2007-Q2,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2007-Q3,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2007-Q4,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2008-Q1,,109.23,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2008-Q2,,109.59,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2008-Q3,,106.56,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2008-Q4,,104.74,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2009-Q1,,105.67,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2009-Q2,,106.65,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2009-Q3,,106.70,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2009-Q4,,107.13,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2010-Q1,,107.74,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2010-Q2,,108.16,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2010-Q3,,107.32,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2010-Q4,,106.21,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2011-Q1,,105.45,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2011-Q2,,103.18,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2011-Q3,,101.49,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2011-Q4,,98.25,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2012-Q1,,96.84,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2012-Q2,,94.64,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2012-Q3,,93.70,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2012-Q4,,94.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2013-Q1,,92.45,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2013-Q2,,92.25,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2013-Q3,,92.75,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2013-Q4,,94.89,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2014-Q1,,96.16,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2014-Q2,,97.70,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2014-Q3,,97.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2014-Q4,,96.98,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2015-Q1,,96.94,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2015-Q2,,100.57,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2015-Q3,,100.65,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2015-Q4,,101.84,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2016-Q1,,103.67,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2016-Q2,,106.91,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2016-Q3,,108.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2016-Q4,,109.57,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2017-Q1,,111.89,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2017-Q2,,115.51,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2017-Q3,,119.60,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2017-Q4,,121.06,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2018-Q1,,125.58,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2018-Q2,,128.49,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2018-Q3,,129.72,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2018-Q4,,132.34,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2019-Q1,,137.14,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2019-Q2,,140.65,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2019-Q3,,143.67,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2019-Q4,,146.07,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2020-Q1,,151.67,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2020-Q2,,154.34,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2020-Q3,,153.61,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2020-Q4,,157.69,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2021-Q1,,161.70,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2021-Q2,,166.40,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2021-Q3,,171.30,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2021-Q4,,175.96,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2022-Q1,,182.64,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2022-Q2,,188.31,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2022-Q3,,193.82,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2022-Q4,,195.91,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2023-Q1,,198.55,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2023-Q2,,204.74,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2023-Q3,,208.48,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2023-Q4,,211.27,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2024-Q1,,212.45,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2024-Q2,,220.74,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2024-Q3,,228.89,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2024-Q4,,235.68,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2025-Q1,,247.05,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2025-Q2,,258.78,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2025-Q3,,269.35,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",PT,Portugal,2025-Q4,,280.21,,,,,
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2005-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2005-Q2,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2005-Q3,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2005-Q4,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2006-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2006-Q2,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2006-Q3,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2006-Q4,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2007-Q1,,,,,,N,not for publication
dataflow,ESTAT:PRC_HPI_Q(1.0),House price index (2015 = 100) - quarterly data,Q,Quarterly,TOTAL,Total,I15_Q,"Quarterly index, 2015=100",RO,Romania,2007-Q2,,,,,,N,not for publication
